person_id,first_name,last_name,display_first_last,birthdate,country,height,weight,jersey,position,team_id,team_name,team_abbreviation,team_city,from_year,to_year,draft_year,draft_round,draft_number
77800,Sonny,Parker,Sonny Parker,1955-03-22,USA,6-6,200.0,22,Forward,1610612744,Warriors,GOS,Golden State,1976.0,1981.0,1976,1,17
2225,Tony,Parker,Tony Parker,1982-05-17,France,6-2,185.0,9,Guard,1610612759,Spurs,SAS,San Antonio,2001.0,2018.0,2001,1,28
202718,Chandler,Parsons,Chandler Parsons,1988-10-25,USA,6-9,230.0,,Forward,0,,,,2011.0,2019.0,2011,2,38
1629672,Eric,Paschall,Eric Paschall,1996-11-04,USA,6-6,255.0,0,Forward,1610612762,Jazz,UTA,Utah,2019.0,2021.0,2019,2,41
1628394,Anzejs,Pasecniks,Anzejs Pasecniks,1995-12-20,Latvia,7-1,229.0,,Center-Forward,0,,,,2019.0,2020.0,2017,1,25
1754,Andrae,Patterson,Andrae Patterson,1975-11-12,USA,6-9,238.0,,Forward,0,,,,1998.0,1999.0,1998,2,46
203934,Lamar,Patterson,Lamar Patterson,1991-08-12,USA,6-5,225.0,,Guard-Forward,0,,,,2015.0,2016.0,2014,2,48
1739,Ruben,Patterson,Ruben Patterson,1975-07-31,USA,6-5,223.0,,Forward,0,,,,1998.0,2007.0,1998,2,31
1628383,Justin,Patton,Justin Patton,1997-06-14,USA,6-11,241.0,,Center,0,,,,2017.0,2020.0,2017,1,16
77817,Billy,Paultz,Billy Paultz,1948-07-30,USA,6-11,235.0,5,Center,1610612759,Spurs,SAS,San Antonio,1976.0,1984.0,1970,7,103
2562,Sasha,Pavlovic,Sasha Pavlovic,1983-11-15,Montenegro,6-7,235.0,3,Guard-Forward,1610612739,Cavaliers,CLE,Cleveland,2003.0,2012.0,2003,1,19
77820,John,Paxson,John Paxson,1960-09-29,USA,6-2,185.0,5,Guard,1610612741,Bulls,CHI,Chicago,1983.0,1993.0,1983,1,19
1626166,Cameron,Payne,Cameron Payne,1994-08-08,USA,6-1,183.0,15,Guard,1610612756,Suns,PHX,Phoenix,2015.0,2022.0,2015,1,14
77822,Kenny,Payne,Kenny Payne,1966-11-25,USA,6-8,195.0,21,Forward,1610612755,76ers,PHI,Philadelphia,1989.0,1992.0,1989,1,19
56,Gary,Payton,Gary Payton,1968-07-23,USA,6-4,190.0,20,Guard,1610612760,SuperSonics,SEA,Seattle,1990.0,2006.0,1990,1,2
200762,Oleksiy,Pecherov,Oleksiy Pecherov,1985-12-08,Ukraine,7-0,234.0,4,Forward-Center,1610612764,Wizards,WAS,Washington,2007.0,2009.0,2006,1,18
324,Anthony,Peeler,Anthony Peeler,1969-11-25,USA,6-4,208.0,8,Guard,1610612750,Timberwolves,MIN,Minnesota,1992.0,2004.0,1992,1,15
203658,Norvel,Pelle,Norvel Pelle,1993-02-03,Antigua and Barbuda,6-10,231.0,,Center,0,,,,2019.0,2021.0,Undrafted,Undrafted,Undrafted
77829,Sam,Pellom,Sam Pellom,1951-10-02,USA,6-9,225.0,41,Forward,1610612737,Hawks,ATL,Atlanta,1979.0,1982.0,Undrafted,Undrafted,Undrafted
2130,Mike,Penberthy,Mike Penberthy,1974-11-29,USA,6-3,180.0,,,0,,,,2000.0,2001.0,Undrafted,Undrafted,Undrafted
2667,Desmond,Penigar,Desmond Penigar,1981-07-16,USA,6-7,245.0,,Forward,0,,,,2003.0,2003.0,Undrafted,Undrafted,Undrafted
2632,Kirk,Penney,Kirk Penney,1980-11-23,USA,6-5,220.0,,Guard,0,,,,2003.0,2004.0,Undrafted,Undrafted,Undrafted
46,Mike,Peplowski,Mike Peplowski,1970-10-15,USA,6-10,270.0,54,Center,1610612758,Kings,SAC,Sacramento,1993.0,1995.0,1993,2,52
781,Will,Perdue,Will Perdue,1965-08-29,USA,7-0,240.0,55,Center,1610612741,Bulls,CHI,Chicago,1988.0,2000.0,1988,1,11
2570,Kendrick,Perkins,Kendrick Perkins,1984-11-10,USA,6-10,270.0,21,Center,1610612738,Celtics,BOS,Boston,2003.0,2017.0,2003,1,27
64,Sam,Perkins,Sam Perkins,1961-06-14,USA,6-9,260.0,14,Center-Forward,1610612742,Mavericks,DAL,Dallas,1984.0,2000.0,1984,1,4
200785,Kosta,Perovic,Kosta Perovic,1985-02-19,Serbia,7-2,240.0,19,Center,1610612744,Warriors,GSW,Golden State,2007.0,2007.0,2006,2,38
386,Elliot,Perry,Elliot Perry,1969-03-28,USA,,,,Guard,0,,,,1991.0,2001.0,1991,2,37
897,Tim,Perry,Tim Perry,1965-06-04,USA,6-9,200.0,,Forward,0,,,,1988.0,1995.0,1988,1,7
456,Chuck,Person,Chuck Person,1964-06-27,USA,6-8,241.0,45,Forward,1610612754,Pacers,IND,Indiana,1986.0,1999.0,1986,1,4
445,Wesley,Person,Wesley Person,1971-03-28,USA,6-6,200.0,10,Guard-Forward,1610612739,Cavaliers,CLE,Cleveland,1994.0,2004.0,1994,1,23
1628409,Alec,Peters,Alec Peters,1995-04-13,USA,6-9,235.0,25,Forward,1610612756,Suns,PHX,Phoenix,2017.0,2017.0,2017,2,54
2050,Morris,Peterson,Morris Peterson,1977-08-26,USA,6-7,220.0,,Guard,0,,,,2000.0,2010.0,2000,1,21
101130,Johan,Petro,Johan Petro,1986-01-27,France,7-0,247.0,10,Center,1610612760,Thunder,OKC,Oklahoma City,2005.0,2012.0,2005,1,25
77845,Drazen,Petrovic,Drazen Petrovic,1964-10-22,Croatia,6-5,195.0,3,Guard,1610612751,Nets,NJN,New Jersey,1989.0,1992.0,1986,3,60
74,Derrick,Phelps,Derrick Phelps,1972-07-31,USA,6-4,181.0,5,Forward,1610612758,Kings,SAC,Sacramento,1994.0,1994.0,Undrafted,Undrafted,Undrafted
77854,Eddie,Phillips,Eddie Phillips,1961-09-29,USA,6-7,225.0,51,Forward,1610612751,Nets,NJN,New Jersey,1982.0,1982.0,1982,1,21
15,Eric,Piatkowski,Eric Piatkowski,1970-09-30,USA,6-7,215.0,52,Guard-Forward,1610612746,Clippers,LAC,Los Angeles,1994.0,2007.0,1994,1,15
1718,Paul,Pierce,Paul Pierce,1977-10-13,USA,6-7,235.0,34,Forward,1610612738,Celtics,BOS,Boston,1998.0,2016.0,1998,1,10
894,Ricky,Pierce,Ricky Pierce,1959-08-19,USA,6-4,215.0,22,Guard,1610612749,Bucks,MIL,Milwaukee,1982.0,1997.0,1982,1,18
2554,Mickael,Pietrus,Mickael Pietrus,1982-02-07,France,6-6,215.0,20,Forward,1610612744,Warriors,GSW,Golden State,2003.0,2012.0,2003,1,11
291,Ed,Pinckney,Ed Pinckney,1963-03-27,USA,6-9,240.0,54,Forward,1610612738,Celtics,BOS,Boston,1985.0,1996.0,1985,1,10
77861,John,Pinone,John Pinone,1961-02-19,USA,6-8,230.0,33,Forward,1610612737,Hawks,ATL,Atlanta,1983.0,1983.0,1983,3,58
202354,Dexter,Pittman,Dexter Pittman,1988-03-02,USA,6-11,285.0,,Center,0,,,,2010.0,2013.0,2010,2,32
2565,Zoran,Planinic,Zoran Planinic,1982-09-12,Croatia,,,,,0,,,,2003.0,2008.0,2003,1,22
1627850,Marshall,Plumlee,Marshall Plumlee,1992-07-14,USA,7-0,250.0,40,Center,1610612752,Knicks,NYK,New York,2016.0,2017.0,Undrafted,Undrafted,Undrafted
203101,Miles,Plumlee,Miles Plumlee,1988-09-01,USA,6-11,249.0,18,Center,1610612756,Suns,PHX,Phoenix,2012.0,2018.0,2012,1,26
77865,Gary,Plummer,Gary Plummer,1962-02-21,USA,6-9,215.0,45,Forward,1610612744,Warriors,GOS,Golden State,1984.0,1992.0,1984,2,45
2750,Pavel,Podkolzin,Pavel Podkolzin,1985-01-15,Russia,7-5,260.0,,Center,0,,,,2004.0,2005.0,2004,1,21
1627751,Jakob,Poeltl,Jakob Poeltl,1995-10-15,Austria,7-1,245.0,19,Center,1610612761,Raptors,TOR,Toronto,2016.0,2022.0,2016,1,9
1629738,Vincent,Poirier,Vincent Poirier,1993-10-17,France,7-0,235.0,,Center-Forward,0,,,,2019.0,2020.0,Undrafted,Undrafted,Undrafted
1513,Scot,Pollard,Scot Pollard,1975-02-12,USA,6-11,278.0,66,Center-Forward,1610612758,Kings,SAC,Sacramento,1997.0,2007.0,1997,1,19
178,Olden,Polynice,Olden Polynice,1964-11-21,USA,6-10,250.0,,Center-Forward,0,,,,1987.0,2003.0,1987,1,8
202347,Quincy,Pondexter,Quincy Pondexter,1988-03-10,USA,6-7,230.0,3,Forward,1610612763,Grizzlies,MEM,Memphis,2010.0,2018.0,2010,1,26
1630582,Yves,Pons,Yves Pons,1999-05-07,France,6-5,206.0,5,Forward,1610612763,Grizzlies,MEM,Memphis,2021.0,2021.0,Undrafted,Undrafted,Undrafted
77870,David,Pope,David Pope,1962-04-15,USA,6-7,220.0,51,Forward,1610612758,Kings,KCK,Kansas City,1984.0,1985.0,1984,3,62
998,Mark,Pope,Mark Pope,1972-09-11,USA,6-10,235.0,41,Center-Forward,1610612749,Bucks,MIL,Milwaukee,1997.0,2004.0,1996,2,52
77872,Dave,Popson,Dave Popson,1964-05-17,USA,6-10,220.0,50,Center,1610612738,Celtics,BOS,Boston,1988.0,1991.0,1987,4,88
77873,Ben,Poquette,Ben Poquette,1955-05-07,USA,6-9,235.0,50,Forward,1610612762,Jazz,UTA,Utah,1977.0,1986.0,1977,2,36
1629007,Jontay,Porter,Jontay Porter,1999-11-15,USA,6-11,240.0,4,Center-Forward,1610612763,Grizzlies,MEM,Memphis,2019.0,2020.0,Undrafted,Undrafted,Undrafted
77876,Kevin,Porter,Kevin Porter,1950-04-17,USA,6-0,170.0,1,Guard,1610612764,Bullets,WAS,Washington,1972.0,1982.0,1972,3,39
1629645,Kevin,Porter Jr.,Kevin Porter Jr.,2000-05-04,USA,6-4,203.0,3,Guard-Forward,1610612745,Rockets,HOU,Houston,2019.0,2022.0,2019,1,30
204001,Kristaps,Porzingis,Kristaps Porzingis,1995-08-02,Latvia,7-3,240.0,6,Forward-Center,1610612764,Wizards,WAS,Washington,2015.0,2022.0,2015,1,4
1899,James,Posey,James Posey,1977-01-13,USA,6-8,217.0,41,Forward,1610612743,Nuggets,DEN,Denver,1999.0,2010.0,1999,1,18
2068,Lavor,Postell,Lavor Postell,1978-02-26,USA,6-5,215.0,7,Guard-Forward,1610612752,Knicks,NYK,New York,2000.0,2002.0,2000,2,39
1630695,Micah,Potter,Micah Potter,1998-04-06,USA,6-8,248.0,25,Center,1610612762,Jazz,UTA,Utah,2021.0,2022.0,Undrafted,Undrafted,Undrafted
203939,Dwight,Powell,Dwight Powell,1991-07-20,Canada,6-10,240.0,7,Forward-Center,1610612742,Mavericks,DAL,Dallas,2014.0,2022.0,2014,2,45
2867,Kasib,Powell,Kasib Powell,1981-03-18,USA,6-7,215.0,12,Forward,1610612748,Heat,MIA,Miami,2007.0,2007.0,Undrafted,Undrafted,Undrafted
1626181,Norman,Powell,Norman Powell,1993-05-25,USA,6-4,215.0,24,Guard,1610612746,Clippers,LAC,LA,2015.0,2022.0,2015,2,46
77879,Paul,Pressey,Paul Pressey,1958-12-24,USA,6-5,185.0,5,Guard,1610612749,Bucks,MIL,Milwaukee,1982.0,1992.0,1982,1,20
77880,Dominic,Pressley,Dominic Pressley,1964-05-30,USA,6-2,170.0,12,Guard,1610612764,Bullets,WAS,Washington,1988.0,1988.0,1986,5,99
77881,Harold,Pressley,Harold Pressley,1963-07-14,USA,6-7,210.0,21,Forward,1610612758,Kings,SAC,Sacramento,1986.0,1989.0,1986,1,17
1630554,Jason,Preston,Jason Preston,1999-08-10,USA,6-3,181.0,17,Guard,1610612746,Clippers,LAC,LA,2021.0,2022.0,2021,2,33
201985,AJ,Price,AJ Price,1986-10-07,USA,6-2,195.0,,Guard,0,,,,2009.0,2014.0,2009,2,52
899,Mark,Price,Mark Price,1964-02-15,USA,6-0,180.0,25,Guard,1610612739,Cavaliers,CLE,Cleveland,1986.0,1997.0,1986,2,25
203143,Pablo,Prigioni,Pablo Prigioni,1977-05-17,Argentina,6-3,185.0,9,Guard,1610612752,Knicks,NYK,New York,2012.0,2015.0,Undrafted,Undrafted,Undrafted
1630563,Joshua,Primo,Joshua Primo,2002-12-24,Canada,6-6,189.0,,Guard,0,,,,2021.0,2022.0,2021,1,12
2419,Tayshaun,Prince,Tayshaun Prince,1980-02-28,USA,6-9,212.0,12,Forward,1610612765,Pistons,DET,Detroit,2002.0,2015.0,2002,1,23
1919,Laron,Profit,Laron Profit,1977-08-05,USA,6-5,204.0,,Guard-Forward,0,,,,1999.0,2005.0,1999,2,38
2038,Joel,Przybilla,Joel Przybilla,1979-10-10,USA,7-1,245.0,10,Center,1610612757,Trail Blazers,POR,Portland,2000.0,2012.0,2000,1,9
1626643,Jacob,Pullen,Jacob Pullen,1989-11-10,USA,6-1,200.0,,Guard,0,,,,2017.0,2017.0,Undrafted,Undrafted,Undrafted
1627817,Tim,Quarterman,Tim Quarterman,1994-10-27,USA,6-6,190.0,,Guard,0,,,,2016.0,2017.0,2016,,
1629674,Neemias,Queta,Neemias Queta,1999-07-13,Portugal,7-0,248.0,88,Center,1610612758,Kings,SAC,Sacramento,2021.0,2022.0,2021,2,39
77893,Brian,Quinnett,Brian Quinnett,1966-05-30,USA,6-8,235.0,23,Guard,1610612752,Knicks,NYK,New York,1989.0,1991.0,1989,2,50
77896,Mark,Radford,Mark Radford,1959-07-05,USA,6-4,190.0,30,Guard,1610612760,SuperSonics,SEA,Seattle,1981.0,1982.0,1981,3,53
129,Dino,Radja,Dino Radja,1967-04-24,Croatia,6-11,225.0,,Center,0,,,,1993.0,1996.0,1989,2,40
2209,Vladimir,Radmanovic,Vladimir Radmanovic,1980-11-19,Serbia,6-10,235.0,77,Forward,1610612760,SuperSonics,SEA,Seattle,2001.0,2012.0,2001,1,12
1893,Aleksandar,Radojevic,Aleksandar Radojevic,1976-08-08,Bosnia and Herzegovina,7-3,250.0,,Center,0,,,,1999.0,2004.0,1999,1,12
203545,Miroslav,Raduljica,Miroslav Raduljica,1988-01-05,Serbia,7-0,250.0,,Center,0,,,,2013.0,2014.0,Undrafted,Undrafted,Undrafted
77904,Ed,Rains,Ed Rains,1956-12-24,USA,6-7,190.0,15,Forward,1610612759,Spurs,SAS,San Antonio,1981.0,1982.0,1981,2,30
2080,Igor,Rakocevic,Igor Rakocevic,1978-03-29,Serbia,6-2,184.0,36,Guard,1610612750,Timberwolves,MIN,Minnesota,2002.0,2002.0,2000,2,51
2762,Peter John,Ramos,Peter John Ramos,1985-05-23,Puerto Rico,7-3,275.0,,Center,0,,,,2004.0,2004.0,2004,2,32
1630186,Jahmi'us,Ramsey,Jahmi'us Ramsey,2001-06-09,USA,6-3,190.0,,Guard,0,,,,2020.0,2021.0,2020,2,43
1821,Mark,Randall,Mark Randall,1967-09-30,USA,6-8,235.0,42,Forward,1610612750,Timberwolves,MIN,Minnesota,1991.0,1994.0,1991,1,26
1626184,Chasson,Randle,Chasson Randle,1993-02-05,USA,6-2,185.0,25,Guard,1610612753,Magic,ORL,Orlando,2016.0,2020.0,2015,,
203944,Julius,Randle,Julius Randle,1994-11-29,USA,6-8,250.0,30,Forward-Center,1610612752,Knicks,NYK,New York,2014.0,2022.0,2014,1,7
101183,Shavlik,Randolph,Shavlik Randolph,1983-11-24,USA,6-10,236.0,,Forward,0,,,,2005.0,2014.0,Undrafted,Undrafted,Undrafted
2216,Zach,Randolph,Zach Randolph,1981-07-16,USA,6-9,250.0,50,Forward,1610612763,Grizzlies,MEM,Memphis,2001.0,2017.0,2001,1,19
78656,Blair,Rasmussen,Blair Rasmussen,1962-11-13,USA,6-4,172.0,41,Forward,1610612743,Nuggets,DEN,Denver,1985.0,1992.0,1985,1,15
1628504,Xavier,Rathan-Mayes,Xavier Rathan-Mayes,1994-04-29,Canada,6-4,208.0,,Guard,0,,,,2017.0,2017.0,2017,,
689,Theo,Ratliff,Theo Ratliff,1973-04-17,USA,6-10,235.0,50,Center,1610612755,76ers,PHI,Philadelphia,1995.0,2010.0,1995,1,18
202360,Andy,Rautins,Andy Rautins,1986-11-02,USA,6-4,190.0,11,Guard,1610612752,Knicks,NYK,New York,2010.0,2010.0,2010,2,38
200810,Allan,Ray,Allan Ray,1984-06-17,USA,,,,,0,,,,2006.0,2007.0,Undrafted,Undrafted,Undrafted
77920,Jamesearl,Ray,Jamesearl Ray,1957-07-27,USA,6-8,215.0,43,Forward,1610612743,Nuggets,DEN,Denver,1980.0,1982.0,1980,1,5
1442,Zeljko,Rebraca,Zeljko Rebraca,1972-04-09,Serbia,7-0,265.0,11,Center,1610612765,Pistons,DET,Detroit,2001.0,2005.0,1994,2,54
695,Eldridge,Recasner,Eldridge Recasner,1967-12-14,USA,,,,Guard,0,,,,1994.0,2001.0,1992,,
2072,Michael,Redd,Michael Redd,1979-08-24,USA,6-6,215.0,22,Guard,1610612749,Bucks,MIL,Milwaukee,2000.0,2011.0,2000,2,43
2770,Justin,Reed,Justin Reed,1982-01-16,USA,6-8,240.0,,Forward,0,,,,2004.0,2006.0,2004,2,40
203186,Willie,Reed,Willie Reed,1990-05-16,USA,6-11,245.0,,Center,0,,,,2012.0,2017.0,2011,0,0
735,Bryant,Reeves,Bryant Reeves,1973-06-08,USA,7-0,290.0,50,Center,1610612763,Grizzlies,VAN,Vancouver,1995.0,2000.0,1995,1,6
690,Don,Reid,Don Reid,1973-12-30,USA,6-8,250.0,52,Forward,1610612765,Pistons,DET,Detroit,1995.0,2002.0,1995,2,58
462,J.R.,Reid,J.R. Reid,1968-03-31,USA,,,,Forward,0,,,,1989.0,2000.0,1989,1,5
77936,Robert,Reid,Robert Reid,1955-08-30,USA,6-8,205.0,50,Forward,1610612745,Rockets,HOU,Houston,1977.0,1990.0,1977,2,40
2876,Jared,Reiner,Jared Reiner,1982-04-08,USA,6-11,255.0,55,Center,1610612749,Bucks,MIL,Milwaukee,2004.0,2006.0,Undrafted,Undrafted,Undrafted
981,Efthimios,Rentzias,Efthimios Rentzias,1976-01-11,Greece,6-11,250.0,14,Center,1610612755,76ers,PHI,Philadelphia,2002.0,2002.0,1996,1,23
704,Shawn,Respert,Shawn Respert,1972-02-06,USA,6-1,195.0,,Guard,0,,,,1995.0,1998.0,1995,1,8
1629244,Cam,Reynolds,Cam Reynolds,1995-02-07,USA,6-7,225.0,,Forward,0,,,,2018.0,2020.0,Undrafted,Undrafted,Undrafted
77946,Jerry,Reynolds,Jerry Reynolds,1962-12-23,USA,6-8,200.0,44,Guard,1610612749,Bucks,MIL,Milwaukee,1985.0,1995.0,1985,1,22
1631197,Jared,Rhoden,Jared Rhoden,1999-08-27,USA,6-6,210.0,8,Guard,1610612765,Pistons,DET,Detroit,2022.0,2022.0,Undrafted,Undrafted,Undrafted
1518,Rodrick,Rhodes,Rodrick Rhodes,1973-09-24,USA,6-6,225.0,,Guard,0,,,,1997.0,1999.0,1997,1,24
203318,Glen,Rice,Glen Rice,1991-01-01,USA,6-6,206.0,,Guard-Forward,0,,,,2013.0,2014.0,2013,2,35
77950,Clint,Richardson,Clint Richardson,1956-08-07,USA,6-3,195.0,4,Guard,1610612755,76ers,PHI,Philadelphia,1979.0,1986.0,1979,2,36
200978,Jeremy,Richardson,Jeremy Richardson,1984-03-01,USA,6-7,195.0,32,Guard-Forward,1610612737,Hawks,ATL,Atlanta,2006.0,2008.0,Undrafted,Undrafted,Undrafted
77952,Micheal Ray,Richardson,Micheal Ray Richardson,1955-04-11,USA,6-5,189.0,20,Guard,1610612752,Knicks,NYK,New York,1978.0,1985.0,1978,1,4
2369,Norman,Richardson,Norman Richardson,1977-07-24,USA,6-5,200.0,31,Guard,1610612741,Bulls,CHI,Chicago,2001.0,2001.0,Undrafted,Undrafted,Undrafted
71,Pooh,Richardson,Pooh Richardson,1966-05-14,USA,6-1,180.0,,Guard,0,,,,1989.0,1998.0,1989,1,10
2541,Antoine,Rigaudeau,Antoine Rigaudeau,1971-12-17,France,6-7,210.0,,Guard,0,,,,2002.0,2002.0,Undrafted,Undrafted,Undrafted
1630203,Grant,Riller,Grant Riller,1997-02-08,USA,6-2,190.0,7,Guard,1610612766,Hornets,CHA,Charlotte,2020.0,2020.0,2020,2,56
203085,Austin,Rivers,Austin Rivers,1992-08-01,USA,6-4,200.0,25,Guard,1610612750,Timberwolves,MIN,Minnesota,2012.0,2022.0,2012,1,10
203460,Andre,Roberson,Andre Roberson,1991-12-04,USA,6-7,210.0,,Guard-Forward,0,,,,2013.0,2020.0,2013,1,26
77975,Anthony,Roberts,Anthony Roberts,1955-04-15,USA,6-5,185.0,30,Forward,1610612743,Nuggets,DEN,Denver,1977.0,1983.0,1977,1,21
203148,Brian,Roberts,Brian Roberts,1985-12-03,USA,6-1,173.0,22,Guard,1610612740,Pelicans,NOP,New Orleans,2012.0,2016.0,Undrafted,Undrafted,Undrafted
926,Alvin,Robertson,Alvin Robertson,1962-07-22,USA,6-4,208.0,7,Guard,1610612759,Spurs,SAS,San Antonio,1984.0,1995.0,1984,1,7
1926,Ryan,Robertson,Ryan Robertson,1976-10-02,USA,6-5,190.0,,Guard,0,,,,1999.0,1999.0,1999,2,45
77984,Rick,Robey,Rick Robey,1956-01-30,USA,6-11,230.0,8,Center,1610612738,Celtics,BOS,Boston,1978.0,1985.0,1978,1,3
997,Chris,Robinson,Chris Robinson,1974-04-02,USA,6-5,200.0,5,Guard,1610612763,Grizzlies,VAN,Vancouver,1996.0,1997.0,1996,2,51
77986,Cliff T.,Robinson,Cliff T. Robinson,1960-03-13,USA,6-9,220.0,43,Forward,1610612739,Cavaliers,CLE,Cleveland,1979.0,1991.0,1979,1,11
764,David,Robinson,David Robinson,1965-08-06,USA,7-1,250.0,50,Center,1610612759,Spurs,SAS,San Antonio,1989.0,2002.0,1987,1,1
1628421,Devin,Robinson,Devin Robinson,1995-03-07,USA,6-8,200.0,7,Forward,1610612764,Wizards,WAS,Washington,2017.0,2018.0,2017,,
1629130,Duncan,Robinson,Duncan Robinson,1994-04-22,USA,6-7,215.0,55,Forward,1610612748,Heat,MIA,Miami,2018.0,2022.0,Undrafted,Undrafted,Undrafted
77989,Jackie,Robinson,Jackie Robinson,1955-05-20,USA,6-6,210.0,8,Forward,1610612760,SuperSonics,SEA,Seattle,1978.0,1981.0,1978,4,67
1554,Jamal,Robinson,Jamal Robinson,1973-12-27,USA,,,,,0,,,,2000.0,2000.0,1997,,
381,James,Robinson,James Robinson,1970-08-31,USA,,,,Guard,0,,,,1993.0,2000.0,1993,1,21
1629010,Jerome,Robinson,Jerome Robinson,1997-02-22,USA,6-4,190.0,,Guard,0,,,,2018.0,2020.0,2018,1,13
1629620,Justin,Robinson,Justin Robinson,1997-10-12,USA,6-1,195.0,,Guard,0,,,,2019.0,2021.0,2019,,
1629011,Mitchell,Robinson,Mitchell Robinson,1998-04-01,USA,7-0,240.0,23,Center-Forward,1610612752,Knicks,NYK,New York,2018.0,2022.0,2018,2,36
77994,Oliver,Robinson,Oliver Robinson,1960-03-13,USA,6-4,180.0,1,Guard,1610612759,Spurs,SAS,San Antonio,1982.0,1982.0,1982,2,24
1631115,Orlando,Robinson,Orlando Robinson,2000-07-10,USA,6-10,235.0,25,Center,1610612748,Heat,MIA,Miami,2022.0,2022.0,Undrafted,Undrafted,Undrafted
77993,Truck,Robinson,Truck Robinson,1951-10-04,USA,6-7,225.0,21,Forward,1610612756,Suns,PHX,Phoenix,1974.0,1984.0,1974,2,22
203922,Glenn,Robinson III,Glenn Robinson III,1994-01-08,USA,6-6,222.0,,Forward,0,,,,2014.0,2020.0,2014,2,40
77997,Bill,Robinzine,Bill Robinzine,1953-01-20,USA,6-7,230.0,52,Forward,1610612758,Kings,KCK,Kansas City,1975.0,1981.0,1975,1,10
77998,Dave,Robisch,Dave Robisch,1949-12-22,USA,6-10,235.0,35,Center,1610612743,Nuggets,DEN,Denver,1976.0,1983.0,1971,3,44
1629676,Isaiah,Roby,Isaiah Roby,1998-02-03,USA,6-8,230.0,,Forward,0,,,,2019.0,2022.0,2019,2,45
1631223,David,Roddy,David Roddy,2001-03-27,USA,6-4,255.0,27,Forward,1610612763,Grizzlies,MEM,Memphis,2022.0,2022.0,2022,1,23
200771,Sergio,Rodriguez,Sergio Rodriguez,1986-06-12,Spain,6-3,176.0,14,Guard,1610612757,Trail Blazers,POR,Portland,2006.0,2016.0,2006,1,27
691,Lou,Roe,Lou Roe,1972-07-14,USA,6-7,220.0,21,Forward,1610612765,Pistons,DET,Detroit,1995.0,1996.0,1995,2,30
915,Rodney,Rogers,Rodney Rogers,1971-06-20,USA,6-7,270.0,54,Forward,1610612746,Clippers,LAC,Los Angeles,1993.0,2004.0,1993,1,9
964,Roy,Rogers,Roy Rogers,1973-08-19,USA,6-10,235.0,,Forward,0,,,,1996.0,1999.0,1996,1,22
202375,Magnum,Rolle,Magnum Rolle,1986-02-23,Bahamas,6-11,235.0,25,Forward,1610612737,Hawks,ATL,Atlanta,2010.0,2010.0,2010,2,51
1631157,Ryan,Rollins,Ryan Rollins,2002-07-03,USA,6-3,180.0,2,Guard,1610612744,Warriors,GSW,Golden State,2022.0,2022.0,2022,2,44
78015,Lorenzo,Romar,Lorenzo Romar,1958-11-13,USA,6-1,175.0,14,Guard,1610612744,Warriors,GOS,Golden State,1980.0,1984.0,1980,7,141
399,Sean,Rooks,Sean Rooks,1969-09-09,USA,6-10,260.0,45,Center,1610612746,Clippers,LAC,Los Angeles,1992.0,2003.0,1992,2,30
201565,Derrick,Rose,Derrick Rose,1988-10-04,USA,6-3,200.0,4,Guard,1610612752,Knicks,NYK,New York,2008.0,2022.0,2008,1,1
78016,Robert,Rose,Robert Rose,1964-12-27,USA,6-5,180.0,42,Forward,1610612746,Clippers,LAC,Los Angeles,1988.0,1988.0,Undrafted,Undrafted,Undrafted
2624,Quinton,Ross,Quinton Ross,1981-04-30,USA,6-6,193.0,,Forward-Guard,0,,,,2004.0,2010.0,Undrafted,Undrafted,Undrafted
203082,Terrence,Ross,Terrence Ross,1991-02-05,USA,6-7,206.0,8,Guard-Forward,1610612756,Suns,PHX,Phoenix,2012.0,2022.0,2012,1,8
78022,Scott,Roth,Scott Roth,1963-06-03,USA,6-8,212.0,3,Forward,1610612750,Timberwolves,MIN,Minnesota,1987.0,1989.0,1985,4,82
78025,Dan,Roundfield,Dan Roundfield,1953-05-26,USA,6-8,205.0,5,Forward,1610612737,Hawks,ATL,Atlanta,1976.0,1986.0,1975,2,28
78029,Jim,Rowinski,Jim Rowinski,1961-01-04,USA,6-8,250.0,50,Center,1610612748,Heat,MIA,Miami,1988.0,1989.0,1984,4,86
78030,Derrick,Rowland,Derrick Rowland,1959-06-21,USA,6-5,195.0,12,Forward,1610612749,Bucks,MIL,Milwaukee,1985.0,1985.0,1981,10,211
200750,Brandon,Roy,Brandon Roy,1984-07-23,USA,6-6,211.0,3,Guard,1610612757,Trail Blazers,POR,Portland,2006.0,2012.0,2006,1,6
32,Clifford,Rozier,Clifford Rozier,1972-10-31,USA,6-11,245.0,,Center,0,,,,1994.0,1997.0,1994,1,16
2462,Guy,Rucker,Guy Rucker,1977-07-27,USA,6-9,270.0,4,Forward-Center,1610612744,Warriors,GSW,Golden State,2002.0,2002.0,1999,,
78035,Delaney,Rudd,Delaney Rudd,1962-11-08,USA,6-2,180.0,11,Guard,1610612762,Jazz,UTA,Utah,1989.0,1992.0,1985,4,83
1913,Michael,Ruffin,Michael Ruffin,1977-01-21,USA,6-8,248.0,51,Forward-Center,1610612764,Wizards,WAS,Washington,1999.0,2008.0,1999,2,32
460,Trevor,Ruffin,Trevor Ruffin,1970-09-26,USA,6-1,199.0,8,Guard,1610612755,76ers,PHI,Philadelphia,1994.0,1995.0,Undrafted,Undrafted,Undrafted
